#Time (BKJD),Normalized PDCSAP_FLUX
131.512385708251,1.00010147738598
131.532820059474,1.00166088837323
131.553254310704,1.0016975855669
131.573688461809,1.00106175724426
131.594122712806,1.00233901735324
131.6349912148,1.00139752557915
131.655425465557,1.00160419450517
131.675859816321,1.00193293104246
131.696294067078,1.00182756395046
131.716728217609,1.00133753555596
131.737162468256,1.00249020100141
131.778030969079,1.00185525165347
131.798465219377,1.00183844126236
131.818899569669,1.00201907056293
131.83933371985,1.00224375847027
131.859767969916,1.00121766538143
131.880202219974,1.0016546256785
131.900636469923,1.00286442447936
131.921070719873,1.00076279597488
131.941504969698,1.0026658860693
131.961939219414,1.00161748899748
131.982373469131,1.00144773700881
132.002807718723,1.00121766538143
132.023241868206,1.00146191047582
132.043676217691,1.00240175417236
132.06411046705,1.00094847937997
132.0845446163,1.00186733755558
132.104978865551,1.00207884084244
132.125413214679,1.001851516011
132.145847363812,1.0020531308325
132.16628161283,1.00210641867361
132.186715961725,1.001723185705
132.207150210626,1.00189249820632
132.227584359411,1.00118690126698
132.248018608079,1.00219014101366
132.268452956741,1.0009885826006
132.288887105293,1.00249921049207
132.309321353838,1.00296045246519
132.350189850593,1.00041647994361
132.370624098796,1.00166649183693
132.391058346991,1.00261930041027
132.411492595078,1.00238472403757
132.431926843157,1.00157024410743
132.452361091127,1.00310240687902
132.472795438982,1.00235055389616
132.493229586835,1.00190337551822
132.513663834565,1.00277410982907
132.534097982185,1.00250887921376
132.574966577304,1.0016546256785
132.595400724807,1.00171637365108
132.615835072196,1.00204873595901
132.636269319461,1.0021884929361
132.656703566616,1.00176801341463
132.67713771377,1.00193490873553
132.697572060802,1.00122975128354
132.718006307841,1.00120568935116
132.738440454763,1.00163199208001
132.758874801562,1.00187931358585
132.779309048368,1.00123974962074
132.799743194941,1.00172109814009
132.820177441623,1.0016490222148
132.84061178808,1.00274971828119
132.861045934536,1.00284728447274
132.90191452721,1.0017131873678
132.922348673434,1.00176614559339
132.94278291965,1.0011307567581
132.963217165641,1.00057117949057
132.983651511633,1.00088761038209
133.004085657616,1.00140214019631
133.024519903374,1.00263600092955
133.044954149133,1.00175329058843
133.065388394883,1.00060150411768
133.085822640525,1.00098726413855
133.106256886051,1.00234484056062
133.126691131452,1.00036626851395
133.167559622154,1.00145169239495
133.187993867323,1.00065951644779
133.2084282125,1.00040417429783
133.228862357559,1.00382909921113
133.249296602495,1.00116250971909
133.290165092265,1.00086069178194
133.310599336968,1.00226276629813
133.331033481678,1.00171098993105
133.351467826273,1.00159100988469
133.37190207086,1.00207752238039
133.392336315221,1.00153025075864
133.412770559582,1.00044878226379
133.433204803936,1.00009202840797
133.453639048064,1.00035231479061
133.474073192192,1.00108406122724
133.494507536314,1.00099078003734
133.514941780209,0.99936863223098
133.535375924104,1.00116591574605
133.555810267993,0.99967385619509
133.576244511656,1.00004049851626
133.596678655318,1.0001212543167
133.617112898974,1.0005921650115
133.637547242404,1.00109197199953
133.67841562914,1.00124007923625
133.698849972454,1.00050525638817
133.719284215651,1.00128007258504
133.739718358724,1.00127370001847
133.760152601688,1.00106087826956
133.780586944646,1.00069203851164
133.801021087493,1.0005288788332
133.821455330341,1.0015180549847
133.841889573072,1.00159353693695
133.86232381568,1.00105109967604
133.882758058178,1.00053217498832
133.903192300677,1.00139455903954
133.923626543052,1.00102264287017
133.944060785318,1.00243361700518
133.964495027583,1.00120118460583
133.984929169725,1.00081026060861
134.005363511758,1.00187601743073
134.025797753791,1.00104593569968
134.0462318957,1.00057392628651
134.066666237501,1.00079663650078
134.087100479184,1.00037286082419
134.10753462086,1.00108241314968
134.127968862427,1.00039494506349
134.148403203995,1.00040571250355
134.168837445322,1.00106703109245
134.189271586656,1.00151992280593
134.209705927991,1.00051558434088
134.230140169202,1.00050349843878
134.250574310186,1.0009941860643
134.271008551288,1.00076367494958
134.29144289215,1.00189568448961
134.311877033018,1.0008705802473
134.332311273771,1.0003363833742
134.352745614517,1.00099528478267
134.373179755035,1.00049130266483
134.414048236067,1.00119305408987
134.43448247647,1.00071214505787
134.454916716641,1.001581341163
134.47535095692,1.00112163739561
134.495785296975,1.00132501016651
134.516219437028,1.00137269454391
134.536653676958,1.00001918337982
134.557087816895,1.00020673460614
134.5775221566,0.99998874888088
134.597956396297,0.99991733218661
134.618390536001,1.00008082148056
134.638824775473,1.00033770183624
134.659259114938,0.99904989403088
134.679693354294,1.00089123615272
134.700127593649,1.0004582312418
134.720561832881,1.00129105976877
134.740996072003,1.00043955302945
134.761430211009,1.00101253466114
134.781864450008,1.00121381986713
134.802298788898,1.00188293935648
134.822733027671,0.99974065827218
134.843167166327,0.99970692761812
134.863601504978,1.00039593391003
134.884035743518,1.00099034054999
134.904469981935,1.00067995260953
134.945338458667,0.99988722730318
134.965772696851,1.00130907875009
135.006641173,1.00008796314999
135.027075410952,1.00154596243138
135.047509548909,1.00040933827418
135.067943786635,1.00073510827187
135.088378124354,1.00076114789732
135.108812261962,1.00084003587652
135.129246499571,1.0014538898317
135.149680836941,1.00120744730056
135.170115074317,0.99938796967435
135.190549211693,0.99967759183756
135.210983448829,1.00117327715915
135.231417785973,1.00002951133253
135.251851923,1.00023870731081
135.272286159903,0.99986415421734
135.292720296813,1.00061271104509
135.313154633608,1.00115328048476
135.333588870279,0.99916547920375
135.354023006839,1.00000874555527
135.374457343401,0.99976263263965
135.394891579839,1.00018783665012
135.415325816168,1.00067764530095
135.435759952496,1.00015113945645
135.456194288701,1.0002383776953
135.476628524797,1.00072456057549
135.497062660776,1.00042537956243
135.517496996748,1.00053898704224
135.537931232611,0.99977340007971
135.558365368357,1.0007643341806
135.599233939611,0.9994416970028
135.619668075124,1.00067303068378
135.640102310514,1.00053250460383
135.660536645795,1.0009152980851
135.680970881076,0.99989744538406
135.70140501624,0.99945718893187
135.72183925128,0.99938862890537
135.742273586329,1.00047251458065
135.762707721136,0.99963968605368
135.783141955952,0.99927809783702
135.803576290768,0.99960749360534
135.824010425349,1.0002660653983
135.844444659924,1.00028836938128
135.86487889439,1.00013103291022
135.885313128732,0.99879598021481
135.905747363082,1.00050712420941
135.926181597315,1.00003467530888
135.946615731431,0.99936555581953
135.967050065425,1.00019739549997
135.987484299425,0.99956596205083
136.007918433192,0.99941170199121
136.028352766953,0.99974999737836
136.04878700072,0.99872093774991
136.069221134254,0.99933742862918
136.089655367781,0.99947949291485
136.1100897012,0.99818794946701
136.130523934495,0.99911691585165
136.150958067796,0.99888299870997
136.171392400982,0.99863172181799
136.191826634051,0.99890497307744
136.212260766995,0.99918943126429
136.232694999948,0.99917152215481
136.253129332661,0.99901880030091
136.27356346538,0.99858315846589
136.2939976981,0.99839560723957
136.314432030587,0.99877378610366
136.355300395437,0.99938258595432
136.375734627691,0.99921821768567
136.396168859937,0.99915405253267
136.416603091959,0.99848042829799
136.43703732398,0.99804335812908
136.457471655995,0.99917097279562
136.477905787782,0.99877895008002
136.498340019571,0.99950179689782
136.518774251235,0.99860535257704
136.539208482791,0.99961584386497
136.55964271423,0.99903121581853
136.580076945662,0.998283867581
136.600511176985,0.99855678922493
136.620945408191,0.99876983071752
136.641379639274,0.99877785136165
136.661813870363,0.99907461519428
136.682248101337,0.99836605171533
136.702682332187,0.99907417570693
136.723116562927,0.99840582532044
136.743550693551,0.99913317688358
136.763985024169,0.9987756539249
136.784419254676,0.99846966085793
136.804853385067,0.99885366292941
136.825287715452,0.99856755666499
136.84572194561,0.99923348987106
136.866156175762,0.99834913145238
136.886590305803,0.99924601526052
136.907024635846,0.9985796425671
136.927458865655,0.99955090960911
136.947892995457,0.99872291544298
136.96832732515,0.99912175021249
136.98876155472,0.99762397732599
137.009195684295,0.99761617642554
137.029629913639,0.99785086267008
137.050064242983,0.99807434198721
137.070498372203,0.99879543085562
137.09093260143,0.99780142034328
137.111366930418,0.99837846723295
137.131801059411,0.99835023017075
137.152235288289,0.99783493125367
137.172669517051,0.99803160184249
137.193103845806,0.99870577543636
137.213537974334,0.99769121889044
137.233972202863,0.99791316000185
137.254406331267,0.99978592546916
137.27484065968,0.9975939823144
137.29527488786,0.99849800779196
137.315709016031,0.998196739214
137.336143344095,0.99879532098378
137.356577572042,0.99814751663087
137.397445927694,0.99817267728162
137.417880255409,0.99872610172626
137.438314482999,0.99877840072083
137.458748610479,0.99846394752239
137.479182937845,0.99807950596357
137.499617165202,0.99745664251773
137.520051292449,0.997111315333
137.540485519581,0.99793019013663
137.56091984659,0.99868973414811
137.581353973605,0.99788953755682
137.601788200387,0.9987535696856
137.622222527163,0.9978927238401
137.642656753829,0.9985401985775
137.663090880495,0.99807291365333
137.683525106921,0.9981520213762
137.703959433355,0.99696925104733
137.724393559671,0.9972917248899
137.744827785864,0.99764353451303
137.765262111949,0.99709021994023
137.785696238032,0.9979504065547
137.806130463876,0.99777329315292
137.826564589726,0.99756464653383
137.846998915578,0.99729798758463
137.867433141189,0.99732688387784
137.887867366691,0.99715218765649
137.908301492193,0.99751366600131
137.928735817572,0.99655283678384
137.949170042841,0.99714768291116
137.969604167993,0.99589250704148
137.990038493139,0.99695914283829
138.010472718175,0.99719075267139
138.030906843094,0.9974100568587
138.051341067898,0.99664732656395
